title,address,price,count_rooms,floor,type_obj,square,publication_date,link,images
"Сдается посуточно квартира, 40 м², Москва","              12 мин,             2.2 км                    
 на карте",1 500 ₽ в сутки,1,8/12,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_kashirskoe_sh_102k1_6849068388/,"['//i10.move.ru/2/940/6849068388/749d32725b3fc6ea.jpg', '//i10.move.ru/2/940/6849068388/6849068388_1114d96e4bf4d35196a05c7a6206fee1.jpg', '//i7.move.ru/2/940/6849068388/6849068388_359a3279cc60341a0b29d8badca45e95.jpg', '//i10.move.ru/2/940/6849068388/6849068388_4006f5b5e3a1f53f7b736ce11e519a39.jpg', '//i5.move.ru/2/940/6849068388/6849068388_400d356eef8d81f9986ae614e689b41a.jpg', '//i10.move.ru/2/940/6849068388/6849068388_563028e754fbac9b337c6ccda2eca409.jpg', '//i10.move.ru/2/940/6849068388/6849068388_5782c8d9ef6f01cb377fc5ba8d027e9c.jpg', '//i5.move.ru/2/940/6849068388/6849068388_6f78f3e745ed0c57f1729c66f7aff7c9.jpg', '//i10.move.ru/2/940/6849068388/6849068388_82aeb837199036b3e8025edfd7ccdc45.jpg', '//i10.move.ru/2/940/6849068388/6849068388_8b1f0807758cce5690e20e30f8921b35.jpg', '//i10.move.ru/2/940/6849068388/6849068388_8df583e071c551890a17a4b7a8db7a75.jpg', '//i10.move.ru/2/940/6849068388/6849068388_9e2459259a1d73a36a620ea5a4817f28.jpg', '//i10.move.ru/2/940/6849068388/6849068388_a407edb17001bde4bed759fd32da5e77.jpg', '//i7.move.ru/2/940/6849068388/6849068388_e0b3cb5410a38b0877f5b3177c407c2b.jpg']"
"Аренда квартиры на сутки, 37.1 м², Москва","                          808 м.                    
 на карте",1 300 ₽ в сутки,1,5/8,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_371_kvm_moskva_sadovaya-spasskaya_ul_12ka_6849190255/,"['//i5.move.ru/2/940/6849190255/bdf1b188ac6a0bbd.jpg', '//i5.move.ru/2/940/6849190255/6849190255_4b128e480762df384388b5811ef6bd53.jpg', '//i10.move.ru/2/940/6849190255/6849190255_54141897122ffcaaae4811e81d5ff540.jpg', '//i7.move.ru/2/940/6849190255/6849190255_7823bd474d8c2b7cc8394b095fb7d0ab.jpg', '//i5.move.ru/2/940/6849190255/6849190255_a6ecdeebe08175cc1427ce0e778ad05c.jpg', '//i10.move.ru/2/940/6849190255/6849190255_b1e09a7f32d14c341ceccbfb8ba0e2c6.jpg']"
"Сдам посуточно квартиру, 80 м², Москва, ул. черняховского, 19","                          2 км                    
 на карте",5 500 ₽ в сутки,3,3/22,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_3-komnatnaya_kvartiry_na_sutki_ploschadyu_80_kvm_moskva_ul_chernyahovskogo_19_6849068402/,"['//i5.move.ru/2/940/6849068402/1a811d2a9847529d.jpg', '//i7.move.ru/2/940/6849068402/6849068402_04ad719dd525d2d8b819351f5cf78505.jpg', '//i7.move.ru/2/940/6849068402/6849068402_21cced663b968982ca4e7fbd6fd33e9e.jpg', '//i7.move.ru/2/940/6849068402/6849068402_33df90e8f154f0af731bfdb382275319.jpg', '//i5.move.ru/2/940/6849068402/6849068402_35253a22b2b086bcd4b57db468d8a1c8.jpg', '//i5.move.ru/2/940/6849068402/6849068402_41ea21b035df758438e09f7ebc035ec3.jpg', '//i7.move.ru/2/940/6849068402/6849068402_4734d3b8619e5a0bbfb21fec55db4639.jpg', '//i5.move.ru/2/940/6849068402/6849068402_552cca336be95797f146693a50998ecd.jpg', '//i7.move.ru/2/940/6849068402/6849068402_5a90645001998a43f44b119c1b38bb9b.jpg', '//i5.move.ru/2/940/6849068402/6849068402_63f9d7d1356377a7e0466c68e7410afe.jpg', '//i7.move.ru/2/940/6849068402/6849068402_84f0b7b1cac52a00c554b03d81b9fef5.jpg', '//i10.move.ru/2/940/6849068402/6849068402_8eb1e5de3f07897fb1028717732c50f3.jpg', '//i10.move.ru/2/940/6849068402/6849068402_970137cf12cc904698c14ee2e0d268e0.jpg', '//i5.move.ru/2/940/6849068402/6849068402_a0d38462a7c0961e401ed3bf4452dc7d.jpg', '//i7.move.ru/2/940/6849068402/6849068402_a33bacba88d133aaf4a56dc75af9406a.jpg']"
"Аренда квартиры на сутки, 40 м², Москва, проспект Рязанский, 97к2","                          1841 м.                    
 на карте",1 800 ₽ в сутки,1,4/24,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_ryazanskiy_pr-t_97k2_6849190270/,"['//i7.move.ru/2/940/6849190270/26159ebe7f1ab2c2.jpg', '//i10.move.ru/2/940/6849190270/6849190270_0d800953708560b73d7af2afdb15809f.jpg', '//i10.move.ru/2/940/6849190270/6849190270_100c24eb0009816adf862a8895deb60d.jpg', '//i5.move.ru/2/940/6849190270/6849190270_3ce17e1dd47d7f6c35a37596e71e89ae.jpg', '//i10.move.ru/2/940/6849190270/6849190270_3eb14b1084bf9c0bc4b7fa489c6df237.jpg', '//i10.move.ru/2/940/6849190270/6849190270_5db006c28a00d5f638b89f8b8b6bdf3c.jpg', '//i7.move.ru/2/940/6849190270/6849190270_6a81ee7e80552dcbf29aefbb4403a148.jpg', '//i7.move.ru/2/940/6849190270/6849190270_86d6d6e3a3d291722c4f653f1564e5d1.jpg', '//i5.move.ru/2/940/6849190270/6849190270_8cd6ba6c7d04b4ba57dad965f6e75352.jpg', '//i10.move.ru/2/940/6849190270/6849190270_9c92f152cc1ff3a0afb488ad5ef90765.jpg', '//i10.move.ru/2/940/6849190270/6849190270_c210311ce0fc010a082b8eb0b6be926a.jpg', '//i5.move.ru/2/940/6849190270/6849190270_dc9ccdabbdd2f7ab131963e550b04805.jpg', '//i7.move.ru/2/940/6849190270/6849190270_e57271a659c66cc4de68850e900f1d82.jpg', '//i5.move.ru/2/940/6849190270/6849190270_fd8000361d59140f6216466e688e25f3.jpg', '//i7.move.ru/2/940/6849190270/6849190270_feeb378bbf7d6aaa12053a8024613cea.jpg']"
"Аренда квартиры на сутки, 40 м², Москва, улица 26-ти Бакинских Комиссаров, 10","                          3 км                    
 на карте",1 300 ₽ в сутки,1,9/16,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_ul_26_bakinskih_komissarov_10_6849216130/,"['//i10.move.ru/2/940/6849216130/6849216130_92268a7b4f54baeb1cbca248091bf7f3.jpg', '//i10.move.ru/2/940/6849216130/0443b2310bd3abad.jpg', '//i10.move.ru/2/940/6849216130/6849216130_1c186834567c40c637e3a92f0ad3beab.jpg', '//i7.move.ru/2/940/6849216130/6849216130_2a91f20063489bd81934178ff06d8683.jpg', '//i10.move.ru/2/940/6849216130/6849216130_54a09c63558507cbe76750e2517f7e36.jpg', '//i7.move.ru/2/940/6849216130/6849216130_a604b3f673bc782aa40a38dcc4add2ab.jpg']"
"Сдам посуточно квартиру, 32.5 м², Москва","              15 мин,             3.4 км                    
 на карте",1 300 ₽ в сутки,1,2/9,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_325_kvm_moskva_raketnyy_b-r_1_6848327337/,"['//i7.move.ru/2/940/6848327337/61040c6e7a32923e.jpg', '//i10.move.ru/2/940/6848327337/6848327337_88011f4ddecbb93e8fcaa47b55f88593.jpg', '//i5.move.ru/2/940/6848327337/6848327337_8a0461f37e6b4777d882c786a67ece21.jpg', '//i10.move.ru/2/940/6848327337/6848327337_a898bc196e46b19e0034851b43a2d891.jpg', '//i5.move.ru/2/940/6848327337/6848327337_d8aa38ccbec4ae16c33edefe75935b90.jpg']"
"Сдаю посуточно квартиру, 38 м², Москва","              19 мин.,             3.0 км                    
 на карте",1 250 ₽ в сутки,1,10/17,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_38_kvm_moskva_profsoyuznaya_ul_30k4_6849006326/,"['//i7.move.ru/2/940/6849006326/89477af42b80e5ab.jpg', '//i10.move.ru/2/940/6849006326/6849006326_5f9d94c7fad7c56372939ac58ed29690.jpg', '//i10.move.ru/2/940/6849006326/6849006326_98af357dfcdca1cb28e3702a2bbe20b5.jpg', '//i10.move.ru/2/940/6849006326/6849006326_a3a7987bf692c75abbe36141d50d6379.jpg', '//i10.move.ru/2/940/6849006326/6849006326_b1a4f69b7862f9574eb8f26266aa1cb5.jpg', '//i10.move.ru/2/940/6849006326/6849006326_e336f66f55e2e85f1b923f3badc93d8a.jpg']"
"Сдаем посуточно квартиру, 36.7 м², Москва","                          1516 м.                    
 на карте",1 200 ₽ в сутки,1,6/13,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_367_kvm_moskva_trifonovskaya_ul_61k1_6849845504/,"['//i10.move.ru/2/940/6849845504/2214afc04741eaab.jpg', '//i5.move.ru/2/940/6849845504/6849845504_37480bc98ca36d3d288666d27dc2a4fb.jpg', '//i10.move.ru/2/940/6849845504/6849845504_7e460620070d9106111b07af88663f3f.jpg', '//i10.move.ru/2/940/6849845504/6849845504_7f6051480f2057a97e2ad7e2df0cfa2f.jpg', '//i5.move.ru/2/940/6849845504/6849845504_856d944c9a65340b109a202784fd2025.jpg', '//i10.move.ru/2/940/6849845504/6849845504_ec32d0aaecceed0e08152cbdd4fc6b99.jpg']"
"Сдам посуточно квартиру, 35 м², Москва, проспект Вернадского, 99к1","                          3 км                    
 на карте",1 300 ₽ в сутки,1,3/9,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_35_kvm_moskva_pr-t_vernadskogo_99k1_6849242887/,"['//i5.move.ru/2/940/6849242887/44e4199f65a595f4.jpg', '//i10.move.ru/2/940/6849242887/6849242887_11ea5170888653c95618bb906d670067.jpg', '//i10.move.ru/2/940/6849242887/6849242887_287c56c58f5434b1e6a05c85c3a1cbbb.jpg', '//i10.move.ru/2/940/6849242887/6849242887_321fcfb62d781f47f5dba9059f464c10.jpg', '//i10.move.ru/2/940/6849242887/6849242887_38e25ebf606aeee37323ec4ff9acce92.jpg', '//i7.move.ru/2/940/6849242887/6849242887_a63edc72b8585afb4a02d47240c7521b.jpg', '//i10.move.ru/2/940/6849242887/6849242887_c730413650124826f21b02315cae3434.jpg', '//i5.move.ru/2/940/6849242887/6849242887_cefd104d3e115dedfcb97ca7d1273dea.jpg', '//i10.move.ru/2/940/6849242887/6849242887_d167d212eb1daec8767d961d57660303.jpg', '//i5.move.ru/2/940/6849242887/6849242887_e247ccfe0baf618223dd6f804f6cd463.jpg']"
"Сдаю посуточно квартиру, 38.3 м², Москва, улица Академика Королева, 4к1","                          3 км                    
 на карте",1 300 ₽ в сутки,1,12/22,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_383_kvm_moskva_ul_akademika_koroleva_4k1_6849096991/,"['//i5.move.ru/2/940/6849096991/399be1defbd4f632.jpg', '//i5.move.ru/2/940/6849096991/6849096991_5a9fb3cc5cd0d6db773c965ee0510fd2.jpg', '//i5.move.ru/2/940/6849096991/6849096991_8640abcb2d16283e7a720fd8cead853c.jpg', '//i7.move.ru/2/940/6849096991/6849096991_91cbb8e27a0d47ab686a476cb4b66cff.jpg', '//i5.move.ru/2/940/6849096991/6849096991_bb9f7f79881c11a80c1fe764d26034b5.jpg', '//i10.move.ru/2/940/6849096991/6849096991_d22fb712ff83b44e6eb99b92bc5b7550.jpg', '//i10.move.ru/2/940/6849096991/6849096991_ed6352da14145166c2929f34f61c297d.jpg']"
"Сдам посуточно квартиру, 41.3 м², Москва, улица Академика Королева, 3","                          3 км                    
 на карте",1 250 ₽ в сутки,1,6/8,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_413_kvm_moskva_ul_akademika_koroleva_3_6849418042/,"['//i10.move.ru/2/940/6849418042/25c571e09dc8b9ad.jpg', '//i5.move.ru/2/940/6849418042/6849418042_64b8e8c0c7495b9462eeddba50492de7.jpg', '//i10.move.ru/2/940/6849418042/6849418042_756eff49e508bcde60d1db9fd1357782.jpg', '//i7.move.ru/2/940/6849418042/6849418042_8a195d42928adcf012aef1b2e77d35b2.jpg', '//i5.move.ru/2/940/6849418042/6849418042_939a2b83cfa2a5e30b520b48f05af239.jpg', '//i7.move.ru/2/940/6849418042/6849418042_df11228a334f689a39ae5fbda9f2203a.jpg', '//i7.move.ru/2/940/6849418042/6849418042_f4d526badafb24fa8f10420008ce5c5e.jpg']"
"Сдается посуточно квартира, 34.4 м², Москва, улица Яблочкова, 43в","                          2 км                    
 на карте",1 250 ₽ в сутки,1,10/14,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_344_kvm_moskva_ul_yablochkova_43v_6849190223/,"['//i10.move.ru/2/940/6849190223/1583c4a6c3cf3426.jpg', '//i10.move.ru/2/940/6849190223/6849190223_2e6a33382011d13fb1851d8f9d15420d.jpg', '//i5.move.ru/2/940/6849190223/6849190223_4a694b813cc2920f35136dec1b6fe1da.jpg', '//i10.move.ru/2/940/6849190223/6849190223_855b59d06eba4d3d1a71b652c16a16b9.jpg', '//i10.move.ru/2/940/6849190223/6849190223_8cefd3c11bd014e2d7f03f990decf375.jpg', '//i10.move.ru/2/940/6849190223/6849190223_ca73c2697ba2b766d0aa377bcd4473ed.jpg', '//i7.move.ru/2/940/6849190223/6849190223_d54a15b7a84ad5de8acc602ce681d388.jpg', '//i5.move.ru/2/940/6849190223/6849190223_df9a73989eb9133a91693895432845c8.jpg']"
"Сдам посуточно квартиру, 68 м², Москва, оружейный переулок, 15а","                          848 м.                    
 на карте",2 000 ₽ в сутки,1,9/12,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_68_kvm_moskva_orujeynyy_pereulok_15a_6849190232/,"['//i10.move.ru/2/940/6849190232/f0aa9e32ad1896a4.jpg', '//i5.move.ru/2/940/6849190232/6849190232_0466378b28d632d02c06ceaca8d03008.jpg', '//i5.move.ru/2/940/6849190232/6849190232_2cf5c7cfd4ee185f548d4d4e55dda3da.jpg', '//i5.move.ru/2/940/6849190232/6849190232_605450e9e15052ec6f94852b5fa63909.jpg', '//i7.move.ru/2/940/6849190232/6849190232_77f802b7e900f86c7d2a3337629da7e1.jpg', '//i5.move.ru/2/940/6849190232/6849190232_7bec1ca0bdc597e64dd01514835d795f.jpg', '//i7.move.ru/2/940/6849190232/6849190232_a5abe2fc20f28787071c1eabecd7757b.jpg', '//i7.move.ru/2/940/6849190232/6849190232_ab397018ffbcc9f2cad971deb1251637.jpg', '//i10.move.ru/2/940/6849190232/6849190232_d4aa56da087fede9f17fc093ff43abd7.jpg', '//i10.move.ru/2/940/6849190232/6849190232_e2ed9787940824a2b378424b6658fb3d.jpg', '//i5.move.ru/2/940/6849190232/6849190232_f69437f23c0df7788164aa62bd7577f1.jpg']"
"Сдается посуточно квартира, 31 м², Москва","                          1840 м.                    
 на карте",1 250 ₽ в сутки,1,3/5,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_31_kvm_moskva_2-ya_kvesisskaya_ul_13_6849379693/,"['//i10.move.ru/2/940/6849379693/dc0dfa3a57ad7ce6.jpg', '//i10.move.ru/2/940/6849379693/6849379693_04ee6984e97ed736da36938380d3d003.jpg', '//i10.move.ru/2/940/6849379693/6849379693_098dba3fa96d352acc3cb03255cfea8d.jpg', '//i5.move.ru/2/940/6849379693/6849379693_a0ef75e770629cbe9e06a65fd3a43ac3.jpg', '//i10.move.ru/2/940/6849379693/6849379693_b93ff9410ea8832b53aab76d29ab1fdc.jpg', '//i10.move.ru/2/940/6849379693/6849379693_dd1af27b8da6eecbc4400edd33243fa5.jpg']"
"Аренда квартиры на сутки, 102 м², Москва, пресненская наб, 12","              26 мин.,             2,1 км                    
 на карте",19 999 ₽ в сутки,2,79/95,квартира,в новостройке,сегодня в 01:50,https://move.ru/objects/sdaetsya_2-komnatnaya_kvartiry_na_sutki_ploschadyu_102_kvm_moskva_presnenskaya_nab_12_6849379740/,"['//i7.move.ru/2/940/6849379740/96718b2d2a03806a.jpg', '//i7.move.ru/2/940/6849379740/6849379740_0ddf8c796fb18f84fdaa8820194c5066.jpg', '//i7.move.ru/2/940/6849379740/6849379740_1ec3775ae2fefad7bf19423493756b07.jpg', '//i10.move.ru/2/940/6849379740/6849379740_2a8425d806f7178fe5081d1d5d3216c9.jpg', '//i10.move.ru/2/940/6849379740/6849379740_30fa67a113a0b5ac6b4d24200f05f16b.jpg', '//i5.move.ru/2/940/6849379740/6849379740_34edc48c069c329a9dcd7877fbadc1d5.jpg', '//i7.move.ru/2/940/6849379740/6849379740_5234e1ef27d318b2b4baa99d129334f4.jpg', '//i7.move.ru/2/940/6849379740/6849379740_5b611290d76c67ec77436b4efe56fc16.jpg', '//i10.move.ru/2/940/6849379740/6849379740_725d419512412c1923235c5172f8bf95.jpg', '//i10.move.ru/2/940/6849379740/6849379740_98fdd9d1a09260a7a61e32cb9e680a68.jpg', '//i10.move.ru/2/940/6849379740/6849379740_b081c413bece1158fdf18a3671b8cb9a.jpg', '//i10.move.ru/2/940/6849379740/6849379740_bb9b9d2e34e2798fdf8b310e325f013d.jpg', '//i5.move.ru/2/940/6849379740/6849379740_c1d50ec275c47d90fdde022d05bbc5b2.jpg', '//i10.move.ru/2/940/6849379740/6849379740_cc0a98122b1f05131855c6ab95df4c3e.jpg', '//i10.move.ru/2/940/6849379740/6849379740_f4a59d58d9a8e2590f3fa97f230c52be.jpg']"
"Аренда студии на сутки, 33 м², Москва","                          2 км                    
 на карте",2 500 ₽ в сутки,1,6/9,студия,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_33_kvm_moskva_otradnaya_ul_13_6849068240/,"['//i5.move.ru/2/940/6849068240/2987542768aa89e7.jpg', '//i7.move.ru/2/940/6849068240/6849068240_07813b78c4bd784052202d098393d6a5.jpg', '//i5.move.ru/2/940/6849068240/6849068240_09574c2ba31e5d07de1d88ca8ac39435.jpg', '//i7.move.ru/2/940/6849068240/6849068240_097133354cf26dc190863121912724ee.jpg', '//i10.move.ru/2/940/6849068240/6849068240_1f680bb7d816d2d8312f976c7003d948.jpg', '//i7.move.ru/2/940/6849068240/6849068240_47df794217abbdd71b9d5acaf44845fa.jpg', '//i5.move.ru/2/940/6849068240/6849068240_4ccd76803d61c0370d4090029954aac8.jpg', '//i7.move.ru/2/940/6849068240/6849068240_5c9444a9cc96d8797412e20ebbc79b07.jpg', '//i10.move.ru/2/940/6849068240/6849068240_6d4dace7e7c00c06a37efad735da4cdb.jpg', '//i10.move.ru/2/940/6849068240/6849068240_9888b80e3561ec97797c89b692bbcfdd.jpg', '//i7.move.ru/2/940/6849068240/6849068240_9b7b1993e5d970f13917496819b063f6.jpg', '//i5.move.ru/2/940/6849068240/6849068240_d2d639a232df2beb1102dbb93d2348e3.jpg', '//i7.move.ru/2/940/6849068240/6849068240_e14b9f03c7fdae5165d4303b35de043b.jpg', '//i7.move.ru/2/940/6849068240/6849068240_f1f996a76e815719a36a20e255782dcd.jpg', '//i5.move.ru/2/940/6849068240/6849068240_fa9dd86d1f0f96f93d2dcfd8762bc2f7.jpg']"
"Сдам посуточно квартиру, 40 м², Москва","              15 мин,             1,3 км                    
 на карте",1 500 ₽ в сутки,1,9/16,квартира,вторичка,сегодня в 01:50,https://move.ru/objects/sdaetsya_1-komnatnaya_kvartiry_na_sutki_ploschadyu_40_kvm_moskva_bolshaya_spasskaya_ul_10k1_6848327217/,"['//i5.move.ru/2/940/6848327217/6848327217_dd15f29736bbdc6d5af90a327f9b8246.jpg', '//i7.move.ru/2/940/6848327217/6848327217_03a7dce0542f16ceb1679d93878cc5b0.jpg', '//i5.move.ru/2/940/6848327217/6848327217_2fc13f57b6de06fbdb121ca97432731d.jpg', '//i5.move.ru/2/940/6848327217/6848327217_307c65b0e784522024d705ced8db140c.jpg', '//i10.move.ru/2/940/6848327217/6848327217_464fa7b43a70032bbecfaf8d280ccbcc.jpg', '//i5.move.ru/2/940/6848327217/6848327217_63edfa5d61b9a040dd8c06cffaafd691.jpg', '//i10.move.ru/2/940/6848327217/6848327217_76da316f40d7c503359c63c98e8b7e6d.jpg', '//i7.move.ru/2/940/6848327217/6848327217_846ad4a635710441afbe29fc7f5690a0.jpg', '//i7.move.ru/2/940/6848327217/6848327217_8fe14c91bd3a813bb5df92dade3ae406.jpg', '//i10.move.ru/2/940/6848327217/6848327217_a43aa3ee42e59c9bd8c7566c0e51a33e.jpg', '//i7.move.ru/2/940/6848327217/6848327217_c1507b1d123cca561352cba92e984041.jpg', '//i5.move.ru/2/940/6848327217/6848327217_c6ba06955f377c13b40d097583110025.jpg', '//i7.move.ru/2/940/6848327217/6848327217_e20d7147801c067064c7f66ff1411165.jpg', '//i5.move.ru/2/940/6848327217/6848327217_febad3da6dcdeee2498bcde88373b927.jpg', '//i5.move.ru/2/940/6848327217/8a3a3c6dded068c9.jpg']"
"Сдаю посуточно квартиру, 98 м², Москва, проспект Кутузовский, 30"," г. Москва Дорогомилово пр-кт Кутузовский
30",4 000 ₽ в сутки,3,5/11,квартира,98 м²,28 ноября 2020,https://move.ru/objects/moskva_prospekt_kutuzovskiy_d_30_6848107716/,"['https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e79960b.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e753857.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e779f86.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e780ad5.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7869bb.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e78c934.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e79312a.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7a0ddb.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7a6f8e.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7ad58f.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7b3981.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7ba2ea.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7c1392.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7c7a17.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7cdd24.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7d40b0.jpeg', 'https://static-i6.move.ru/images/items/1000741150/6848107716/800x600/nd_5fc2a0e7da7ba.jpeg']"
