title,address,price,count_rooms,floor,type_obj,square,publication_date,link,images
"3-комн. квартира, Знаменка ул, 13с4","Москва, Знаменка ул, 13с4",120 000 руб.  в месяц,3,3 / 6,квартира,80 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-80-kv-m-4-min-peshkom-ot-metro-arbatskaya-advert763823265.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/b2/e3/507bf3363-800x533-763823265-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/b2/e3/37f7ad88d-800x484-763823265-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/b2/e3/180438736-540x600-763823265-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/b2/e3/bf3afa057-540x600-763823265-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/b2/e3/bc6505384-540x600-763823265-orig.jpg']"
"5-комн. квартира, Андропова пр-кт, 33к2","Москва, Андропова пр-кт, 33к2",170 000 руб.  в месяц,5,5 / 9,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-7-min-peshkom-ot-metro-kolomenskaya-advert763823311.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/d2458de1b-380x476-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/79b8805fd-648x486-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/f9b582f16-336x448-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/fc94c1b89-768x576-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/1a677ddd4-640x428-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/fa50c7832-336x448-763823311-orig.jpg']"
"3-комн. квартира, Луговой проезд, 10к2","Москва, Луговой проезд, 10к2",45 000 руб.  в месяц,3,5 / 10,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-8-min-peshkom-ot-metro-marino-advert763823328.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/17/b5/3218cea03-600x450-763823328-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/17/b5/60dcebc4c-604x453-763823328-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/17/b5/eab43700f-600x450-763823328-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/17/b5/5e33ff4a6-604x453-763823328-orig.jpg']"
"2-комн. квартира, Докучаев пер, 19","Москва, Докучаев пер, 19",45 000 руб.  в месяц,2,9 / 10,квартира,45 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-45-kv-m-8-min-peshkom-ot-metro-krasnye-vorota-advert763823277.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/fb/63/37de4ec33-800x320-763823277-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/fb/63/699046afe-392x545-763823277-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/fb/63/d4916c1ec-392x545-763823277-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/fb/63/1612a4c6f-392x545-763823277-orig.jpg']"
"5-комн. квартира, Костянский пер, 10к2","Москва, Костянский пер, 10к2",450 000 руб.  в месяц,5,8 / 9,квартира,110 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-110-kv-m-7-min-peshkom-ot-metro-chistye-prudy-advert763823378.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/ec/d6/c75e7279c-450x600-763823378-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ec/d6/0930c2426-481x355-763823378-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ec/d6/87338ffa2-380x253-763823378-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ec/d6/d6691da91-380x253-763823378-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/ec/d6/777a83c09-380x507-763823378-orig.jpg']"
"3-комн. квартира, Первомайская ул, 61/8","Москва, Первомайская ул, 61/8",45 000 руб.  в месяц,3,7 / 8,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-7-min-peshkom-ot-metro-pervomayskaya-advert763823392.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/57/62/b5d86f2b3-600x450-763823392-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/57/62/6831d9d49-600x450-763823392-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/57/62/290adc151-604x350-763823392-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/57/62/c09d06440-450x600-763823392-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/57/62/39a909a4d-450x600-763823392-orig.jpg']"
"5-комн. квартира, Андропова пр-кт, 33к2","Москва, Андропова пр-кт, 33к2",170 000 руб.  в месяц,5,5 / 9,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-7-min-peshkom-ot-metro-kolomenskaya-advert763823311.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/d2458de1b-380x476-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/79b8805fd-648x486-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/f9b582f16-336x448-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/fc94c1b89-768x576-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/1a677ddd4-640x428-763823311-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e4/0c/fa50c7832-336x448-763823311-orig.jpg']"
"1-комн. квартира, Жулебинский б-р, 13","Москва, Жулебинский б-р, 13",28 000 руб.  в месяц,1,2 / 9,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-7-min-peshkom-ot-metro-lermontovskiy-prospekt-advert763823405.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c8/2c355460c-640x480-763823405-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c8/f8b16fe55-500x375-763823405-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c8/533c5d80b-550x413-763823405-orig.jpg']"
"1-комн. квартира, Кооперативная ул, 4к11","Москва, Кооперативная ул, 4к11",40 000 руб.  в месяц,1,3 / 6,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-3-min-peshkom-ot-metro-sportivnaya-advert763823397.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/11/fa/05bd679ae-335x422-763823397-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/11/fa/ee6b96c8a-380x285-763823397-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/11/fa/3dbf32268-600x450-763823397-orig.jpg']"
"3-комн. квартира, Академика Ильюшина ул, 1к1","Москва, Академика Ильюшина ул, 1к1",48 000 руб.  в месяц,3,4 / 9,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-8-min-peshkom-ot-metro-aeroport-advert763823214.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/bd/62/d2f15136d-640x480-763823214-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/bd/62/b3f24281d-500x375-763823214-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/bd/62/c3f60bdc3-449x600-763823214-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/bd/62/c18178dc2-640x480-763823214-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/bd/62/db0fb4c93-640x480-763823214-orig.jpg']"
"4-комн. квартира, Кировоградская ул, 24к2","Москва, Кировоградская ул, 24к2",50 000 руб.  в месяц,4,2 / 9,квартира,80 м2,14 апреля,https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-80-kv-m-3-min-peshkom-ot-metro-prazhskaya-advert763823199.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/6d/ae/523e85cf8-604x402-763823199-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/6d/ae/eda7de379-450x600-763823199-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/6d/ae/531bf3c71-600x450-763823199-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/6d/ae/e897783f0-600x448-763823199-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/6d/ae/0f82fb6e3-450x600-763823199-orig.jpg']"
"5-комн. квартира, Тарусская ул, 8","Москва, Тарусская ул, 8",60 000 руб.  в месяц,5,6 / 9,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-7-min-peshkom-ot-metro-yasenevo-advert763823182.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/71/7c/43b766678-567x425-763823182-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/71/7c/9dbc558e4-448x336-763823182-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/71/7c/76364f87b-448x336-763823182-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/71/7c/064faf229-448x336-763823182-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/71/7c/a4f08f46b-448x336-763823182-orig.jpg']"
"3-комн. квартира, Козловский Б. пер, 12","Москва, Козловский Б. пер, 12",60 000 руб.  в месяц,3,6 / 7,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-6-min-peshkom-ot-metro-krasnye-vorota-advert763823264.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/72/b3/f93ba51af-800x533-763823264-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/72/b3/468117c0b-800x533-763823264-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/72/b3/64ead818e-800x533-763823264-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/72/b3/bc88e582d-800x533-763823264-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/72/b3/55d8a66cf-540x600-763823264-orig.jpg']"
"5-комн. квартира, Чаянова ул, 16","Москва, Чаянова ул, 16",250 000 руб.  в месяц,5,3 / 8,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/5-komnatnaya-kvartira-90-kv-m-8-min-peshkom-ot-metro-mendeleevskaya-advert763823238.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/31/f6/2ee43bd85-270x360-763823238-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/31/f6/a5e9006dd-700x525-763823238-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/31/f6/41dcfdcfd-800x600-763823238-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/31/f6/c497bc179-800x600-763823238-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/31/f6/11aedda90-480x360-763823238-orig.jpg']"
"1-комн. квартира, Волгоградский пр-кт, 5","Москва, Волгоградский пр-кт, 5",39 000 руб.  в месяц,1,3 / 9,квартира,38 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-38-kv-m-7-min-peshkom-ot-metro-proletarskaya-advert763823341.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/c5/f5/6382bf104-640x439-763823341-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c5/f5/cabaea3ac-360x431-763823341-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/c5/f5/14c9d5124-640x437-763823341-orig.jpg']"
"1-комн. квартира, Спартаковская пл, 1/2","Москва, Спартаковская пл, 1/2",40 000 руб.  в месяц,1,7 / 9,квартира,38 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-38-kv-m-7-min-peshkom-ot-metro-baumanskaya-advert763823310.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/d4/d2/b34aa2760-604x453-763823310-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/d4/d2/13cea8982-640x425-763823310-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/d4/d2/fdb158f80-562x281-763823310-orig.jpg']"
"3-комн. квартира, Каширское ш, 110к2","Москва, Каширское ш, 110к2",45 000 руб.  в месяц,3,7 / 9,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-3-min-peshkom-ot-metro-domodedovskaya-advert763823221.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/4b/73/b5c27aee2-480x321-763823221-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4b/73/65c5d4e4a-380x285-763823221-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4b/73/6bb43ae67-480x321-763823221-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4b/73/35d0a7762-300x400-763823221-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4b/73/b4d906742-480x321-763823221-orig.jpg']"
"3-комн. квартира, Мячковский б-р, 10к1","Москва, Мячковский б-р, 10к1",45 000 руб.  в месяц,3,2 / 6,квартира,65 м2,14 апреля,https://irr.ru/real-estate/rent/3-komnatnaya-kvartira-65-kv-m-8-min-peshkom-ot-metro-bratislavskaya-advert763823409.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/75/ae/8f3fe61fe-448x336-763823409-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/75/ae/075c8e808-550x413-763823409-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/75/ae/2949e8116-800x600-763823409-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/75/ae/71efc4649-640x480-763823409-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/75/ae/e8c0d1571-600x449-763823409-orig.jpg']"
"4-комн. квартира, Мансуровский пер, 6","Москва, Мансуровский пер, 6",250 000 руб.  в месяц,4,2 / 6,квартира,90 м2,14 апреля,https://irr.ru/real-estate/rent/4-komnatnaya-kvartira-90-kv-m-7-min-peshkom-ot-metro-park-kultury-advert763823428.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c9/9a7cd3115-535x427-763823428-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c9/1c59e49dd-270x441-763823428-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c9/c30f0c440-270x441-763823428-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c9/f73e63809-640x319-763823428-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c9/57e13ef15-640x320-763823428-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/0f/c9/91706bbf4-640x319-763823428-orig.jpg']"
"2-комн. квартира, Рязанский пр-кт, 73","Москва, Рязанский пр-кт, 73",35 000 руб.  в месяц,2,7 / 9,квартира,42 м2,"сегодня, 16:36",https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-42-kv-m-6-min-peshkom-ot-metro-ryazanskiy-prospekt-advert763823202.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/4e/5d/ff225da4a-380x285-763823202-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4e/5d/927b76515-600x450-763823202-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4e/5d/dca72593b-604x451-763823202-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/4e/5d/e862f2f80-380x285-763823202-orig.jpg']"
"2-комн. квартира, Спасоналивковский 1-й пер, 19","Москва, Спасоналивковский 1-й пер, 19",50 000 руб.  в месяц,2,4 / 6,квартира,42 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-42-kv-m-6-min-peshkom-ot-metro-oktyabrskaya-advert763820396.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/59/3b/3b10c87c2-298x438-763820396-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/59/3b/9529ac391-333x323-763820396-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/59/3b/c53f7618b-604x453-763820396-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/59/3b/9d4d80e3b-800x600-763820396-orig.jpg']"
"1-комн. квартира, Маршала Василевского ул, 9к5","Москва, Маршала Василевского ул, 9к5",35 000 руб.  в месяц,1,3 / 9,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-7-min-peshkom-ot-metro-schukinskaya-advert763820411.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/51/07/ac95f9fa2-273x418-763820411-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/51/07/5d3fcd573-418x600-763820411-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/51/07/6a5a88f78-604x453-763820411-orig.jpg']"
"1-комн. квартира, Тетеринский пер, 14с2","Москва, Тетеринский пер, 14с2",36 000 руб.  в месяц,1,3 / 6,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-4-min-peshkom-ot-metro-taganskaya-advert763820391.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/6c/e1/4f4feb0d6-336x448-763820391-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/6c/e1/0b5b9b561-450x600-763820391-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/6c/e1/f7db363cb-800x600-763820391-orig.jpg']"
"2-комн. квартира, Демидовский Б. пер, 9","Москва, Демидовский Б. пер, 9",50 000 руб.  в месяц,2,3 / 8,квартира,45 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-45-kv-m-8-min-peshkom-ot-metro-baumanskaya-advert763820360.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/e5/50/2fdc967d3-400x300-763820360-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e5/50/e179e558a-300x400-763820360-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e5/50/d3f5d6ddb-550x413-763820360-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e5/50/24ba54803-448x336-763820360-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/e5/50/c2065c74b-373x280-763820360-orig.jpg']"
"2-комн. квартира, Саратовская ул, 5к2","Москва, Саратовская ул, 5к2",38 000 руб.  в месяц,2,6 / 9,квартира,42 м2,14 апреля,https://irr.ru/real-estate/rent/2-komnatnaya-kvartira-42-kv-m-8-min-peshkom-ot-metro-tekstilschiki-advert763820447.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/5d/2c/38db6d1c9-600x450-763820447-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/5d/2c/961297fce-450x600-763820447-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/5d/2c/6d2363418-434x437-763820447-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/5d/2c/9844018ae-604x453-763820447-orig.jpg']"
"1-комн. квартира, Фурманный пер, 8с2","Москва, Фурманный пер, 8с2",42 000 руб.  в месяц,1,5 / 8,квартира,38 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-38-kv-m-8-min-peshkom-ot-metro-krasnye-vorota-advert763820478.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/93/bb/5f543e7e7-585x440-763820478-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/93/bb/1c8646f40-305x440-763820478-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/93/bb/58d74b658-585x440-763820478-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/93/bb/d9a5ccf1d-305x440-763820478-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/93/bb/f70200284-305x440-763820478-orig.jpg']"
"1-комн. квартира, Никитский б-р, 15/16","Москва, Никитский б-р, 15/16",60 000 руб.  в месяц,1,3 / 6,квартира,36 м2,14 апреля,https://irr.ru/real-estate/rent/1-komnatnaya-kvartira-36-kv-m-8-min-peshkom-ot-metro-arbatskaya-advert763820524.html,"['https://monolith1.izrukvruki.ru/img/catalog/i3/cd/bc/db2085c75-400x600-763820524-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/cd/bc/01ce89026-413x550-763820524-orig.jpg', 'https://monolith1.izrukvruki.ru/img/catalog/i3/cd/bc/3b444356d-380x285-763820524-orig.jpg']"
